largeur_passage,hauteur_marche,presence_rampe,pente_rampe,surface_sol,eclairage,signalisation,places_parking,distance_transport,assistance_disponible,horaires_adaptes,accessibilite_pmr
158.44931385011307,0.07483121937558634,0,0.0,1,1,0,1,143.7772013666601,0,1,1
136.73073182175375,4.672817554038728,0,0.0,2,1,1,4,10.0,1,1,1
86.65626129188904,0.3773129205069387,1,3.8755193653134317,1,2,1,2,22.77437043700294,1,1,2
127.39514335296015,6.279958308364406,0,0.0,2,0,1,2,86.24392693493328,0,0,1
134.94665245490356,3.3066157831418015,1,6.586314450645936,1,1,0,2,258.22929493664986,0,1,1
154.204471155638,5.1310429770124815,1,8.706903122952237,2,1,0,4,198.15055698199586,0,1,2
167.41622059705122,7.598167132089342,1,5.978887130238293,0,1,1,3,500.0,0,0,1
89.54717424516394,16.248326038216003,0,0.0,0,2,1,2,10.0,1,1,1
95.67427466368986,8.675345856142327,1,7.401190794554255,1,1,1,2,72.03287713350362,0,1,1
82.27266423256151,4.553980356591435,1,6.246915112338285,1,1,1,1,25.937235049332074,0,0,1
112.97940422679056,13.692999027294176,1,3.820973183453089,2,1,1,4,10.0,1,1,2
133.99075123339003,18.880200024856375,0,,0,2,1,3,46.05981962999261,0,1,1
149.62003549767306,1.020485146285204,1,6.213010802838373,2,2,1,0,42.05073452657396,1,1,2
117.72146929072431,6.073150263686651,1,4.914606252194773,0,1,0,2,81.71624505535902,1,1,1
110.40457430235469,2.678323162790993,1,7.838522183362583,1,2,1,0,22.637598297683347,0,1,1
124.55273976746221,0.38563674736198017,0,0.0,0,0,1,3,100.580973302728,0,1,1
94.94571295109931,8.834146714802284,1,5.6307780111259005,1,1,0,4,379.04377375329545,0,1,1
182.6861616508432,15.888820752722324,1,3.6845741521174613,1,1,0,4,206.86143018337006,1,1,1
71.77016918645825,1.4225192988874176,1,7.021471099214547,0,0,1,1,276.9424822220584,1,1,1
125.54221736687174,13.388128375146826,0,0.0,0,1,1,2,245.0047288491585,0,1,1
180.70818657688918,15.360147097629502,1,4.48307215413827,1,2,1,4,74.05259192144493,1,1,2
120.20399533679993,19.65899579618767,0,0.0,2,1,0,7,185.14471873352554,1,1,1
114.29882894995517,2.4661818505626165,0,0.0,0,1,1,1,210.519886438116,0,1,1
109.27663731568718,18.743346421736543,0,0.0,0,1,1,1,34.534308615138215,0,1,0
114.58824954712776,3.0931007632000314,1,5.989918259552943,0,1,1,1,295.1982992820818,1,1,1
161.1854542402959,6.429734605292477,0,0.0,2,1,1,4,91.80349975877061,0,1,1
60.0,0.41462093548701384,1,2.9487701399095116,0,1,0,2,10.0,1,1,1
166.00301103888978,0.35898391291463405,1,7.104249169459686,0,1,1,1,154.66440163921612,1,1,2
77.28128542649566,10.19439574026189,0,0.0,1,1,1,2,169.40546445849975,0,1,1
112.00043012296756,4.702805018461551,1,6.235035238316193,1,0,1,2,120.36473992562229,1,1,1
107.12266739104015,2.3688583922543502,1,5.2915627681667186,0,0,1,0,35.81765393791741,0,0,1
137.6565980931216,1.689853204632997,1,7.676354439198875,2,1,1,2,98.74753697439577,1,0,2
72.05626944348757,8.868173581296153,0,0.0,1,1,0,1,76.65570951083073,0,1,0
133.86517998245827,0.0032129973258387965,1,5.882147290953897,1,1,0,3,500.0,1,1,1
180.72928869860556,13.114690349518973,0,0.0,0,0,1,0,261.17002133174265,1,1,1
79.10477986221568,0.6605303670891005,0,0.0,2,1,1,3,215.25943003352543,0,1,1
125.69118502831186,1.7004940412764304,0,0.0,0,2,0,1,29.964178594759804,0,1,1
100.14053466610173,3.905163468802283,1,5.822787787302781,0,2,1,1,60.30465561241831,0,1,1
132.77661618579108,5.306512992929055,0,0.0,0,2,0,1,71.6356691370635,0,0,1
120.57443332247256,3.507979118668395,1,4.9502810793511305,1,0,1,3,101.77648422292141,0,0,1
100.75539272867071,3.093682648502761,1,4.100008592960609,1,1,1,3,10.0,1,1,2
134.6361685461322,25.0,1,4.894498425867356,1,1,1,0,134.84471507980192,1,1,1
174.1304432936023,8.208391252232538,1,4.4557020725761145,0,1,0,0,66.44153227454363,0,1,1
114.27288624818104,0.18969498339480012,1,7.3067367675917705,1,0,0,1,123.71992938581515,1,1,1
141.59273826444547,4.499420616716981,1,3.857610284262028,1,2,1,0,10.0,0,0,2
81.2018112638651,16.63608913642918,1,8.666421122760088,0,1,1,1,58.165839327849476,1,1,1
91.30690869545974,2.8700590159928585,1,7.504092767237659,2,1,1,2,219.58394511504324,0,1,1
134.17218833641132,0.7946418290837209,0,0.0,0,1,1,0,104.29689427574785,0,1,1
164.52348085607895,11.363270267273553,0,0.0,1,1,1,1,233.3044948716253,0,1,1
130.6684004635698,7.4515158138976245,0,0.0,0,1,1,1,180.07701548535107,1,1,1
110.60825908430537,6.757576775212444,1,6.540168822695528,1,1,1,3,289.57108934197754,0,1,1
119.97874216270063,0.44052158935761454,1,8.176184926417179,2,1,1,2,10.0,0,1,2
82.48776798090847,1.211226416716217,0,0.0,2,2,1,4,45.43468561579426,0,1,1
138.135459790661,7.794524558003589,1,,0,1,1,2,119.37726082386057,0,0,1
146.46999186970228,1.8637719159955697,0,0.0,1,2,1,0,424.57863989352893,0,1,1
106.43729001500759,5.6105652164394195,1,6.648731948487601,0,1,0,5,170.81682164571112,1,1,1
105.89873556721496,6.297582905029448,0,0.0,2,1,1,3,91.48334189847,0,1,1
127.97634688956146,2.6670965362739394,1,4.533217258171764,1,1,1,0,20.91367940837379,0,1,1
106.89840791878214,23.717769886884355,1,4.281791451899719,0,2,1,3,101.95036926951786,0,1,1
118.01602156122533,14.784815628581438,0,0.0,0,0,0,1,87.26421055811844,0,1,0
182.99165367499546,10.25182897042844,1,5.352634491917625,2,1,1,2,226.06149391056732,0,0,2
112.5892289776201,0.6496272237063918,1,5.466905391438505,1,1,1,2,79.9986857570887,0,1,1
109.24979543936334,0.8975595988327042,1,4.69841268986308,0,0,0,1,57.59328382824322,0,1,1
100.57374583094523,5.430504783024139,0,0.0,0,0,1,1,14.100402849472506,0,1,1
142.3257591449981,1.401623785345314,1,5.542431312161237,0,2,1,2,10.0,0,1,2
114.5632748034569,25.0,1,6.335383069719122,1,0,1,1,86.74110351378133,0,0,1
100.51880885035722,1.380746486643165,1,5.367406927270311,2,0,0,1,63.89502125058592,0,1,1
159.63912096819035,5.347134478948879,1,8.317334046682603,2,2,1,2,121.5614599642657,1,1,2
162.58809013540912,3.6219765976393195,0,0.0,1,2,1,0,186.6819521210164,1,1,1
101.98729302783885,8.159586507982773,1,2.8183082862826083,2,1,1,1,10.0,0,1,1
64.00380145918152,1.1052408340328461,1,7.0474555308277065,1,1,1,0,102.84148154101169,0,1,1
150.22541069510766,4.501393673724521,1,7.211087965171165,0,1,0,2,297.04469238208947,0,1,1
99.46110522719988,2.5694148445481564,1,5.130530063751618,2,2,1,3,91.09127905290667,1,1,2
143.71876797488306,17.49632268218636,1,3.009604825393689,0,2,1,4,110.48407035976663,0,1,1
60.89688546864493,0.33145838019381374,1,6.016133518822272,0,2,0,1,100.06106212945481,0,1,1
146.77792014897926,19.601954544430377,1,5.984582697035512,2,1,1,2,74.09353522924721,0,1,1
83.66484212157656,14.317810949570335,0,0.0,0,1,1,0,17.500218272648222,0,1,0
141.92292357199574,2.82568437451108,1,3.097561567480129,1,0,1,1,20.262383375460743,0,0,1
120.42819203509302,12.458204843709062,0,0.0,2,0,1,3,29.601131139860893,1,0,1
91.38181741810065,0.25368867110252524,1,5.533845615898356,1,2,1,0,235.9403265364354,0,1,1
107.78891061219659,25.0,1,5.165469269355213,0,0,1,1,48.30631122034177,0,1,1
140.58955370870103,5.98243119035624,1,5.833178530506877,0,1,1,3,443.83422252892666,1,1,1
123.17683359345703,2.8909851464576595,1,3.7944472523593618,0,2,1,0,249.24408322103878,0,0,1
137.53238941417453,3.6026523202364644,0,0.0,1,1,1,0,173.0588259146254,0,1,1
179.29321753546458,0.5497034579073442,0,0.0,1,0,1,0,191.15587262615944,0,0,1
73.07275164866846,25.0,0,0.0,1,2,1,2,10.0,0,1,0
168.51637724905873,0.3206776739772465,0,0.0,1,2,1,2,126.03471144497915,1,0,1
123.13067812569639,8.511533519309964,1,5.054615444552857,1,2,1,3,424.67743132841497,0,0,1
93.03647855030616,4.677728431428901,1,3.859683072986279,1,1,0,3,10.0,1,1,1
80.0905912278303,23.794305708259724,0,0.0,2,1,0,1,51.588457657198894,1,1,0
114.32638827668899,2.258900532428354,0,0.0,0,0,1,1,10.0,0,1,1
147.64950335773378,6.075780172086002,1,2.682450749827938,2,1,0,1,126.50539036576824,0,1,2
116.17352638867398,5.26774347701472,1,7.518025941164378,1,1,0,2,18.52877938728347,0,1,1
165.33464790742042,9.708588463389557,1,3.775627397442883,0,2,1,0,97.87282482599203,1,0,1
76.46472929845324,0.563467542772252,0,0.0,0,1,1,2,190.91776638215867,0,0,1
119.63733156461836,1.723279563297897,1,5.902447470998767,0,1,0,3,26.94770502732661,0,1,1
82.42819666760643,1.9321387639772414,1,3.5072130029216755,1,2,1,1,211.19785112099422,1,1,1
130.90895647874905,10.719890727890899,1,3.716027858614637,0,2,1,7,10.0,0,1,1
146.606621702919,1.6772660671255457,0,0.0,2,1,1,2,24.3115858686579,0,1,1
107.3771461895684,6.8169888105040295,1,5.217400220203245,1,2,1,2,49.298604137772806,0,1,1
60.0,1.9390576704797902,0,0.0,2,2,1,5,238.51815414911636,0,0,1
125.96844440389484,15.822300217786758,1,9.225560465394079,0,2,1,1,284.70494935641784,0,0,1
133.10215655200528,22.804119060276538,0,0.0,0,2,1,2,37.34226290822788,1,0,1
132.12884264885093,5.846675663255705,0,0.0,0,2,1,1,15.103022418205063,0,1,1
157.07346575466462,3.4747309554955366,1,8.839688974746107,0,1,0,0,282.5356111273314,0,1,1
87.86838961052854,2.1331882911274467,1,6.5410269509328005,2,0,1,1,157.20246515600607,0,1,1
140.40648316351349,0.40850236993363037,1,2.786794529283988,0,1,1,1,25.770538310860527,1,1,2
155.77522537433924,2.501265301504434,1,7.010778023464273,1,0,1,2,122.37072667866639,1,0,2
66.6423724798045,8.495985449137654,0,0.0,0,0,1,3,308.7946579382213,0,1,0
129.5895547775693,6.101983573805935,1,8.813615057465931,1,1,0,1,10.807389167656313,0,1,1
104.87460506976986,23.065127777657178,1,4.354264790004044,2,0,1,0,13.115194579307271,1,1,1
117.55431980695062,4.037121842405128,1,11.93901901549133,1,2,1,1,47.949770322545085,0,1,1
130.4302945061501,9.469789464199874,1,8.934751976655356,1,2,1,2,158.4460338984319,0,1,1
105.38314307659343,5.376139904617622,0,0.0,0,0,1,1,29.40378542003308,0,1,1
99.72875762515164,5.74897072899216,1,6.040027610003221,2,1,1,4,254.22257865358745,0,1,1
121.02457252464073,2.4933319932582108,0,0.0,1,2,1,3,208.20248256251514,0,1,1
87.38262183411592,4.855033365409531,0,0.0,1,2,1,1,123.49003831024022,1,1,1
87.42524613344443,5.0908839746166015,1,6.884672519952394,1,2,1,4,18.50622118976831,0,0,1
140.3811984886951,9.810906810767328,1,8.50431807393222,2,2,0,3,500.0,0,1,1
85.53617894524032,22.593077331295937,0,0.0,1,2,1,4,101.01157436357829,0,1,1
139.98937502727637,3.1957204853717007,1,5.266564662847934,1,1,1,2,90.2420223679808,0,0,1
133.87773878561853,0.34493424240329107,1,,1,1,0,2,500.0,0,1,1
68.2257981362821,5.486117991130353,1,7.716746463944254,0,2,0,2,299.11983167094263,0,0,1
99.67306042993035,6.290197399075469,1,6.730362080605293,1,1,1,1,91.42233635705104,0,1,1
155.82328209142116,1.4756198957769064,0,0.0,1,2,0,3,81.399822725371,0,1,1
90.56503406580956,11.432432730571907,1,7.590468498514364,1,1,1,4,15.123852463569095,0,0,1
106.06787213071837,25.0,1,1.89789518429229,1,2,1,1,391.59445505287573,1,0,1
133.8618267975569,23.31686402755138,0,0.0,0,1,1,3,278.468554262156,0,0,0
143.50171527847786,1.7562610166781063,0,0.0,1,1,1,3,55.66009414001917,1,1,1
112.45383341866513,16.658813530132438,1,9.33761616260141,2,1,1,2,209.95028226956225,0,1,1
102.07469415925075,9.752519259056161,0,0.0,2,2,1,1,215.783119163282,0,1,1
162.67109585095523,4.838842592375376,1,9.114373264753516,0,1,1,0,38.798262657538636,0,1,1
172.16698991392735,6.222863367479957,0,0.0,1,2,0,0,142.65386140362293,0,1,1
149.36574152345386,15.155664247314153,1,6.97797906132009,2,2,1,1,44.16145854723806,0,0,1
122.55954427695072,5.233488003095987,1,9.351837575218752,1,2,1,0,234.0157928392737,0,1,1
95.7520283507722,3.737116202226107,0,0.0,1,2,1,5,25.051651006080867,0,0,1
95.08666780330304,5.437860372007317,1,6.800736578925122,2,1,1,0,165.8029428062697,0,0,1
135.67542315797272,6.923446527717874,0,0.0,1,1,0,2,59.18138168380875,1,1,1
132.5519466266605,1.676663840820709,1,5.033043730011246,1,0,1,2,10.0,0,1,1
162.0479577883929,18.493630763208305,0,0.0,0,2,1,1,19.807812109497917,0,1,1
139.51350277608418,8.971452198204496,0,0.0,0,2,1,5,159.58778273798745,1,1,1
74.90759094720546,8.025011554440322,1,5.910866201149036,0,1,0,1,41.148613971018754,0,1,1
151.55842853168755,0.8384073885640644,0,0.0,2,1,1,6,149.55817502994051,1,1,2
90.05818118056762,7.414243216243321,1,6.858079135135097,1,1,1,2,80.37592323066156,1,1,1
108.48086184142946,1.0314050355288515,0,0.0,1,0,1,1,176.99619363982484,0,1,1
,0.6557363157966378,1,5.327592526666471,2,1,0,2,101.87144154193858,0,1,2
179.87002469351893,5.994539130021497,0,0.0,1,1,1,2,55.34403583346563,1,1,1
200.0,4.123831925179765,1,3.1328721540691187,1,0,0,2,23.641856162708276,0,0,2
138.20169177408548,7.1096043297115425,1,9.858539993242566,0,1,1,2,62.5771273198335,0,0,1
114.50410143838836,0.7476502735535804,1,5.7944650770248005,2,1,1,1,151.13516550567508,0,0,2
136.03516945441652,4.51076063019033,1,5.708311134055621,0,0,1,2,202.33447232342067,0,1,1
146.62966277621507,1.5369071907349472,0,0.0,0,1,1,1,26.213676560374694,1,1,1
110.37997123328425,25.0,0,0.0,0,1,0,3,163.7182782878086,0,1,0
173.85634067736967,6.588784752132251,0,0.0,0,0,0,3,29.635901661224676,0,1,1
126.90212277574206,9.30359028179837,1,8.071832418864068,0,0,1,2,37.619486317257426,0,1,1
134.93229267274182,3.1492996421833004,1,7.708875502281112,1,0,1,2,113.67437368763501,0,1,1
139.97772756163386,0.7962550794519029,1,7.092797903334543,0,0,0,4,51.205113191642226,0,1,1
132.64759831843367,25.0,0,0.0,1,2,1,3,162.5269769726136,1,1,1
145.16821501408836,2.6978814169821823,0,0.0,0,1,0,1,467.77526495756797,1,0,1
101.48240440359231,4.410517294967614,1,5.59792245626673,0,0,0,0,24.18247282531042,0,1,1
103.25094738161908,8.395467239395375,1,5.5282570709326455,1,0,1,1,126.77381379293544,0,1,1
86.99537301084915,0.20005913805245368,1,8.097588879342482,2,1,0,1,385.17643717715555,0,0,1
133.18503691860678,13.296767860258534,0,0.0,2,2,1,4,29.134037576146785,0,0,1
143.3680951053634,6.152940823861369,0,0.0,2,1,1,1,68.55740173450589,0,0,1
133.73318598455657,2.6082479876589066,0,0.0,1,0,1,5,19.79278210482723,1,1,1
170.23477300042612,0.5086999292422442,1,5.087008780991809,1,1,1,1,154.09914848263128,0,1,2
119.8321194351286,1.4186569865111132,0,0.0,1,1,1,0,165.91032038762773,1,1,1
140.06224966777538,18.032939568788372,0,0.0,1,0,0,1,163.67803254854715,0,1,0
87.24897371582057,9.267515538739667,1,8.718770446461487,0,1,1,0,117.17452972847778,1,0,1
108.38700892576797,2.300408345752045,1,3.267576818195548,1,1,1,6,205.7172867454516,0,1,2
140.86613272697332,0.542811884454973,1,9.018480039655001,0,0,1,1,10.0,1,1,1
145.4730633222943,9.385358661213587,1,6.764234341185036,1,1,1,6,473.78529076090825,1,1,1
111.18099157007453,6.7966813456577055,0,0.0,1,2,1,1,37.67286345418803,1,1,1
117.852022444258,4.147093419103836,1,9.229566508494655,0,1,1,0,19.441486957224555,1,0,1
74.46378759957571,3.615567785893532,0,0.0,0,1,1,2,424.87894651963757,1,1,1
109.28912397580172,1.955083324999199,1,7.3026619039904075,0,1,1,3,266.1795369815399,0,1,1
146.71149490559358,8.859882458713356,1,6.946434131623966,2,1,0,3,217.14277643064872,0,1,1
137.256150483197,25.0,1,7.232788581060718,0,2,1,2,16.597121545854588,0,1,1
135.01997164143629,1.545913866634878,1,5.199885132234948,0,1,1,2,247.171634419143,0,1,1
121.49321061542881,7.272865108839293,1,5.889797100535358,2,0,0,0,140.8661822935298,1,1,1
120.21189475884529,4.415751577949042,1,4.195365690810915,1,1,0,0,197.4641029369017,0,1,1
100.19036581579658,4.73467636534982,1,5.3339204485221625,0,1,1,1,500.0,0,1,1
140.96485260607605,2.345816997714669,1,5.266732242662134,0,1,1,2,32.432857872962025,0,0,1
132.6291883316817,13.94992256223788,1,4.729389260756671,0,2,0,3,105.29245968274779,0,0,1
134.760565439784,5.312678562062547,1,6.273493005296926,0,2,1,3,209.96892643758147,0,1,1
104.21895471997259,6.271682894978841,1,5.3520382985988455,0,0,0,2,85.28313463632499,0,1,1
60.0,2.9079958576942646,0,0.0,1,2,1,0,10.0,0,1,1
152.91458135261087,1.6052705618936929,1,2.7553587734124694,2,1,1,3,17.722779735073335,0,1,2
105.63487631974787,0.7186133503373525,0,0.0,1,2,1,1,138.2301580800622,0,1,1
94.11672707870639,10.01744105291993,1,6.263103280354992,1,2,1,2,50.321780317928365,1,1,1
140.8043673574198,1.7475795792090474,0,0.0,0,1,1,0,22.247274222835102,1,0,1
108.23962080242612,9.371408712636619,1,5.655214600381537,0,1,1,1,62.30277258524698,0,1,1
151.79809152139865,3.9593090958537904,0,0.0,2,2,1,0,33.65557030884521,0,1,1
138.51017848730092,4.299750045923359,1,6.712954209338984,0,1,0,3,10.0,0,1,1
140.50707969601433,5.066620649717898,0,0.0,2,1,1,2,24.698297120977767,1,1,1
79.02132866398398,3.6672381587836775,1,6.987074588407534,1,1,1,5,321.93718483684705,0,1,1
156.358319561592,0.8483969329121399,1,8.077454118884365,2,2,0,1,10.0,1,1,2
127.83751593701568,2.964241720142368,0,0.0,0,2,1,0,222.98371882573332,1,1,1
108.92168582261391,8.71883070560235,1,6.9573623613018745,0,1,1,4,210.0353268653099,1,1,1
124.30165402026753,8.76775191735752,1,6.312181476913705,1,2,1,1,124.59875116076468,1,0,1
66.71294301305039,2.6974921743850753,1,7.375101439184988,1,1,1,4,35.06391116808746,1,0,1
132.25958434442012,4.931009653330837,0,0.0,0,2,1,4,315.63296957990366,1,0,1
89.11885475453785,1.719887601746751,0,0.0,2,1,0,3,96.67514509662625,1,1,1
79.41989142469396,1.8895474699970567,1,9.173799314066182,0,0,1,1,28.529997768921703,0,1,1
74.32922441346327,0.18653460029602043,0,0.0,0,0,1,0,84.060845495992,1,1,1
153.38065124969776,18.164549062097304,1,5.719644140349312,1,0,1,0,32.52152762572739,1,0,1
101.12209818921633,1.8929379727151274,1,8.344549919216137,1,0,1,1,70.74262149075027,0,1,1
166.01183129749498,2.0653369984901615,0,0.0,2,2,0,2,102.98168518192618,0,1,1
103.92595610843107,2.623605234899172,0,0.0,1,1,1,4,66.91983821661297,1,0,1
68.7792612722116,1.0902981480165808,0,0.0,0,2,1,1,160.5230878615135,0,1,1
86.50426680154023,8.156846353442424,1,5.293759639995107,1,1,1,3,412.1383062789571,1,0,1
157.07434860020817,0.6249287791090549,1,6.061698985513878,0,1,1,4,64.19097061532162,0,0,2
115.32305466189997,1.1528331711033648,1,4.63323792695974,1,1,1,2,65.94782295570877,1,0,2
103.55138110528198,8.279619575927427,1,8.217348839911448,1,2,1,1,201.08488651201105,0,1,1
124.80054677558363,3.320010917850289,1,8.846529842131321,0,1,1,2,113.44210146793566,0,1,1
135.05348208502636,9.846582535948754,0,0.0,1,2,0,1,84.01273759435381,1,1,1
153.52196447707382,6.521158083616928,0,0.0,1,2,1,1,252.14668376686785,0,1,1
163.4549768967878,2.365941623760046,1,4.9523136593732096,1,0,1,1,332.5107514761064,1,1,2
109.20694062632742,8.41752399770482,1,5.632022679794072,1,0,1,0,133.9544835353028,0,1,1
80.21856941753884,0.9888628589585784,0,0.0,0,2,1,2,30.704083321160063,1,1,1
107.59604516630172,6.150044515219557,1,3.983973553658644,0,2,1,1,94.18424340719055,0,1,1
127.80841519748658,4.597909995784067,0,0.0,0,1,0,0,105.28904015176342,0,1,1
91.08723221368167,2.4944166309029474,1,7.021352275717614,0,1,1,2,84.89984883743668,1,0,1
91.28547255314871,7.410829506892717,1,7.8778176640791155,1,1,1,4,45.659524109044966,0,0,1
130.31363644649656,16.404257689558552,0,0.0,2,1,0,4,95.89029981186482,1,1,1
118.54042945288647,25.0,1,3.333565892098008,1,1,1,1,88.73653689003862,1,1,1
120.9839098623476,7.487107523706718,1,12.568236402575767,1,1,1,1,35.26221450330057,0,1,1
97.24513995899792,4.14959733374584,1,7.566608474177427,1,1,1,1,350.62408501279594,0,1,1
113.08797857382697,2.041276091403712,0,0.0,0,1,1,3,324.8688516439279,0,1,1
92.27300567195087,2.377508550928886,0,0.0,2,2,1,4,213.827912495558,0,1,1
146.7059523337436,5.223031178856491,1,5.751086740571155,2,2,1,2,76.8606748331091,0,0,2
151.05748004171258,3.6617892776196284,1,7.734313778200373,1,2,1,3,69.38674767860142,0,1,2
64.61436413285719,19.610028731468642,0,0.0,0,2,1,4,189.0631556525439,1,1,0
92.1146741942277,3.674668050132841,1,6.182543796335146,1,1,0,3,140.51964845808445,0,0,1
75.10412234729762,3.740144533200335,0,0.0,0,2,0,5,137.66814923722202,0,0,1
100.49928196779305,3.870023513471701,1,3.1052373330738203,1,2,1,4,19.87747659641535,0,1,2
117.49686090628917,14.493422325332892,1,9.87618979878628,2,2,1,2,144.46167402037256,0,1,1
76.51064340904409,8.416616080962953,0,0.0,0,1,1,2,348.20863960625985,1,1,1
92.3442056062406,7.618843530237416,1,3.279952847378811,2,1,1,1,13.45858945974358,0,1,1
89.88127883755504,3.253443038620707,0,0.0,2,0,1,2,62.1390936163496,1,0,1
126.21801988196832,13.625777836301271,1,4.077056372978987,2,0,1,1,106.7010387642114,1,1,1
122.0803301110875,0.3129530729802793,1,5.8965744188794575,1,2,1,0,173.75887977718622,0,1,2
98.3478733998824,16.370974415561697,0,0.0,0,1,0,0,14.08643754136956,1,1,0
125.30462616418194,5.7518218795048766,1,7.990605801058446,1,2,1,3,309.30649779587816,1,1,1
103.59959746238204,4.063308740957411,0,0.0,1,1,0,1,10.0,1,1,1
111.8503466902184,5.499981841871066,1,5.38873589042864,0,1,0,4,292.4617741459147,0,1,1
170.2035627089561,8.806891261140327,0,0.0,1,0,1,6,10.0,0,1,1
160.21383155371043,0.10278083746897927,0,0.0,1,1,1,1,25.000891200500032,0,0,1
81.01256289217207,16.417840066401833,1,2.484425152115855,0,1,1,1,241.6587540629123,0,1,1
144.89197253637525,4.735410937749717,0,0.0,0,1,1,3,295.0932147231833,0,1,1
144.34189663474777,3.3601624194823927,0,0.0,0,0,1,3,500.0,1,1,1
85.55210133742145,1.190279422639789,1,10.080693197812979,1,2,1,3,18.44635139922254,0,0,1
144.5633293126458,4.630914096261373,1,5.190969830716609,1,1,1,2,112.12501982578715,0,0,1
166.13795755237658,5.486557082254293,1,5.630249645610817,0,2,1,3,12.044232732830253,0,0,1
86.32365581266758,4.135375944607958,1,4.460585801524289,2,0,0,2,25.512880530724065,0,1,1
92.47491536957209,9.08204654682681,1,4.74005993628862,0,1,1,1,,0,1,1
150.52984400530508,4.370192884553026,1,10.54818713828648,1,1,1,1,10.0,1,1,2
128.14485932476944,25.0,1,7.880739377246595,1,2,1,4,335.2106599028581,1,1,1
136.5442882571857,7.315889245285313,0,0.0,1,1,0,3,20.26226358958793,0,1,1
130.2176764920149,13.180356094660672,1,9.008425801370459,0,1,1,3,148.8708529455432,0,1,1
131.72087762784432,0.9264829890584825,0,0.0,2,2,0,2,147.42351182917486,1,1,1
80.20583615066751,4.050570174808217,1,5.437575075423423,2,0,0,0,33.21772355472896,0,1,1
151.41953119864345,3.28600483147812,1,6.6133938840596755,1,0,0,2,500.0,0,1,1
155.08769977283322,6.74213636559467,0,0.0,1,2,1,0,64.01122708083291,0,1,1
113.11827767795917,15.792786964917525,1,9.945159808893864,0,1,1,3,353.2308389506692,0,1,1
118.69569150558412,0.6526156261504148,1,4.407419622015819,1,1,1,5,444.30033402352706,1,1,2
74.06677492332834,0.6027450603572315,1,6.2920212195514535,1,1,1,5,446.35655142744423,1,1,1
135.42764268053506,15.193922284155255,1,5.143709338014391,1,0,1,1,209.65644275473798,0,0,1
137.16172325142432,1.9146924866011317,1,3.1339191907642916,1,0,1,2,43.91524889291181,0,1,2
118.13426949002067,8.839133811872983,0,0.0,1,1,1,1,19.286755037439512,0,1,1
153.73060079611508,6.262442038743988,1,3.6368668417951753,0,2,1,1,126.55539166121298,0,1,1
109.97768307060178,14.312996104795376,0,0.0,0,1,1,2,66.9522370255151,1,1,1
136.938177776808,1.0690640722311888,0,0.0,0,1,1,5,266.71311448103006,0,1,1
89.41006983923653,1.1121010700639593,1,5.201858921513813,0,2,0,2,204.9679087857725,0,1,1
119.29343547377286,6.510204568223194,1,6.843937642866915,1,1,1,1,48.5416370688683,0,1,1
114.76937226291493,23.406464255598358,0,0.0,1,2,1,0,10.0,0,1,1
126.75923766122824,4.28911679930206,0,0.0,1,2,1,1,40.636675812368594,0,1,1
108.91419213499924,3.167391365815786,1,5.461917816223835,1,1,0,3,125.59267872267598,0,1,1
,7.46524362560092,1,8.320165024797227,1,1,0,2,12.343874717829582,1,1,1
144.7814151432452,21.325513913986804,1,8.723521826680447,0,2,1,2,161.0612902421472,0,1,1
106.89707288285348,14.508499462981968,1,4.826510478539976,0,2,1,2,167.07242069631255,1,0,1
71.80268697783961,25.0,1,,0,1,1,2,27.839944596569485,1,1,1
172.48751712616263,0.18261721142350038,0,0.0,1,0,1,2,136.06926293374633,1,1,1
161.44362236071458,0.9580030593313178,1,7.238698590869397,0,1,0,1,140.0809451050272,0,1,1
81.23211914683145,7.5219580872919245,0,0.0,0,1,1,0,97.50687401305552,1,1,1
140.69123415735584,13.744048060983483,0,0.0,1,1,1,4,459.42770231123444,1,1,1
104.91075688345971,2.6865162574853914,1,5.513187050409761,2,1,1,4,17.170815103742225,0,1,2
127.90461645993179,2.1871947362770423,1,6.230479733944037,1,2,0,2,78.28947435893151,1,1,2
128.8267238704048,12.370796014384844,0,0.0,1,1,1,2,321.73566196867887,0,1,1
112.96776599051034,0.4642696069743666,0,0.0,1,2,0,2,73.24078661201531,1,0,1
96.48703003240811,3.688448119496234,0,0.0,1,0,1,0,82.91380013608683,0,1,1
99.28376843051223,5.638669178093382,1,7.4461406482711565,1,0,1,2,165.51683873879156,1,1,1
92.51424253556273,6.574186463384099,1,5.692382444237929,2,1,1,0,164.29626018877843,0,1,1
95.04533375308665,10.433739038679569,1,6.637654087159061,0,0,1,2,10.0,0,1,1
117.98465129851934,3.50612641846215,1,3.8296526433285107,0,1,0,1,91.23749771264212,0,1,1
98.52720032667744,7.5881221726066235,0,0.0,0,2,0,2,60.85993665176629,0,0,1
140.4615619713786,7.043054411281921,1,0.43407913531355913,1,1,1,3,148.20637979897023,1,1,2
164.61738466007782,6.3457929983503805,0,0.0,2,2,1,1,121.68907215931807,0,1,1
102.59840275889871,8.183957043339461,1,8.281791954300548,0,1,1,3,157.84304271656723,0,1,1
127.18213501606131,2.402888050107626,0,0.0,0,0,1,2,159.09666547156382,1,1,1
,0.7075792920344882,0,0.0,2,1,1,6,44.129861572168906,0,0,1
